id_pedido,id_cliente,Tipo_vivienda,Dirección,Comuna,Latitud,Longitud,fecha_entrega,día,a_ventana,b_ventana,peso_pedido,volumen_pedido
ORD-CL-202612-001807,21847476-9,True,"avenida. santa rosa 5600, Vitacura, Santiago, Chile",Vitacura,-33.633040729776,-70.630013883333,2026-12-17,17,1140,1260,95688,752946
ORD-CL-202612-001808,15.420.688 - 3,True,"avenida. tobalaba 4107, Macul, Santiago, Chile",Macul,-33.433303848629,-70.583452551732,2026-12-16,16,1020,1140,341370,1744358
ORD-CL-202612-001809,21.040.765-2,True,"calle huerfanos 3690, Independencia, Santiago, Chile",Independencia,-33.440250262357,-70.657013436154,2026-12-17,17,540,660,345016,2337179
ORD-CL-202612-001810,17.282.729-7,False,"avenida. matta 3990, La Reina, Santiago, Chile",La Reina,-33.435425670582,-70.529612883216,2026-12-16,16,540,1260,53725,310007
ORD-CL-202612-001811,8.684.034-3,True,"avenida. recoleta 514, Maipú, Santiago, Chile",Maipú,-33.42840011443,-70.646831458977,2026-12-17,17,540,660,70097,239825
ORD-CL-202612-001812,14236848 - 3,False,"avenida. las condes 7844, La Reina, Santiago, Chile",La Reina,-33.400160454763,-70.553583567055,2026-12-16,16,540,1260,97225,867342
ORD-CL-202612-001813,21.853.990 - 0,False,"gran avenida. jose miguel carrera 3229, Las Condes, Santiago, Chile",Las Condes,-33.5836560279,-70.697426374628,2026-12-16,16,540,1260,12885,115809
ORD-CL-202612-001814,5.668.801-2,False,"avenida. tobalaba 976, Estación Central, Santiago, Chile",Estación Central,-33.591373711185,-70.542748695993,2026-12-16,16,540,1260,133054,856521
ORD-CL-202612-001815,13.591.026-5,True,"avenida. kennedy 640, Maipú, Santiago, Chile",Maipú,-33.502708324113,-70.749328743638,2026-12-17,17,1020,1140,50161,360668
ORD-CL-202612-001816,12.601.567-6,True,"avenida. manuel montt 8763, Peñalolén, Santiago, Chile",Peñalolén,-33.561513781158,-70.563263387933,2026-12-16,16,1140,1260,360127,2590589
ORD-CL-202612-001817,17.709.152 - 5,True,"calle estado 5634, Estación Central, Santiago, Chile",Estación Central,-33.484124523639,-70.679688741035,2026-12-17,17,1020,1140,173032,1032326
ORD-CL-202612-001818,6600416 - 2,True,"calle santo domingo 6811, La Reina, Santiago, Chile",La Reina,-33.428511805101,-70.544789014638,2026-12-17,17,1140,1260,149632,983273
ORD-CL-202612-001819,13.692.295-5,True,"avenida. tobalaba 3356, Recoleta, Santiago, Chile",Recoleta,-33.516573659492,-70.558548161248,2026-12-16,16,1140,1260,135889,539252
ORD-CL-202612-001820,19564805-9,False,"avenida. santa rosa 9214, La Florida, Santiago, Chile",La Florida,-33.557779358955,-70.560276230245,2026-12-18,18,540,1260,153840,1114064
ORD-CL-202612-001821,20.328.495-2,False,"calle teatinos 2836, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-16,16,540,1260,176909,963203
ORD-CL-202612-001822,22291788 - 0,False,"avenida. las condes 7923, Providencia, Santiago, Chile",Providencia,-33.399773963303,-70.552769275299,2026-12-18,18,540,1260,69803,511360
ORD-CL-202612-001823,19.409.077-8,True,"calle amunategui 1188, Las Condes, Santiago, Chile",Las Condes,-33.431991910955,-70.657432675474,2026-12-17,17,900,1020,177248,1012767
ORD-CL-202612-001824,21.004.746-5,True,"avenida. independencia 277, Lo Prado, Santiago, Chile",Lo Prado,-33.450151323481,-70.725080460137,2026-12-16,16,1140,1260,169519,861170
ORD-CL-202612-001825,5.834.790-3,True,"avenida independencia 8147, La Reina, Santiago, Chile",La Reina,-33.432313752099,-70.653016762533,2026-12-17,17,780,900,18600,32911
ORD-CL-202612-001826,19.737.878 - 6,False,"avenida. vitacura 7559, Estación Central, Santiago, Chile",Estación Central,-33.386342917422,-70.564048139656,2026-12-16,16,540,1260,197170,1505367
ORD-CL-202612-001827,22.513.255  -  8,True,"avenida. tobalaba 5396, Vitacura, Santiago, Chile",Vitacura,-33.429846716196,-70.586179233727,2026-12-16,16,1140,1260,104333,686714
ORD-CL-202612-001828,20.872.116-3,False,"avenida. apoquindo 1250, Recoleta, Santiago, Chile",Recoleta,-33.41606308158,-70.593285263518,2026-12-16,16,540,1260,71435,469288
ORD-CL-202612-001829,11.669.766-7,True,"avenida. kennedy 5651, Independencia, Santiago, Chile",Independencia,-33.401634914616,-70.574191463298,2026-12-16,16,1140,1260,77869,679746
ORD-CL-202612-001830,13.453.886 - 9,False,"calle catedral 2615, Providencia, Santiago, Chile",Providencia,-33.437648932906,-70.654065930895,2026-12-16,16,540,1260,90596,860800
ORD-CL-202612-001831,19955744-1,True,"avenida. manuel montt 4776, Maipú, Santiago, Chile",Maipú,-33.561641516927,-70.563227444208,2026-12-15,15,1140,1260,108018,975090
ORD-CL-202612-001832,6041467  -  6,False,"avenida. santa rosa 4343, Independencia, Santiago, Chile",Independencia,-33.545555238651,-70.633459790418,2026-12-15,15,540,1260,28926,150335
ORD-CL-202612-001833,5.472.652-1,False,"calle amunategui 3124, Vitacura, Santiago, Chile",Vitacura,-33.439185,-70.6581195,2026-12-16,16,540,1260,59684,292383
ORD-CL-202612-001834,9682276  -  0,False,"calle teatinos 5180, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-17,17,540,1260,195658,1239721
ORD-CL-202612-001835,10.572.548 - 1,False,"avenida. pajaritos 5937, Quinta Normal, Santiago, Chile",Quinta Normal,-33.458617911353,-70.713213175,2026-12-16,16,540,1260,300974,2513034
ORD-CL-202612-001836,9.165.449-2,True,"calle monjitas 5755, Ñuñoa, Santiago, Chile",Ñuñoa,-33.435915093122,-70.641996798698,2026-12-17,17,540,660,323131,1715464
ORD-CL-202612-001837,18.617.683-9,True,"calle estado 8845, Estación Central, Santiago, Chile",Estación Central,-33.484124523639,-70.679688741035,2026-12-16,16,780,900,160060,795349
ORD-CL-202612-001838,9610014-7,True,"avenida pedro de valdivia 353, Vitacura, Santiago, Chile",Vitacura,-33.422710998302,-70.613295069828,2026-12-16,16,780,900,492173,4312902
ORD-CL-202612-001839,19427280 - 3,False,"calle merced 8269, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-17,17,540,1260,43149,305217
ORD-CL-202612-001840,6.471.194-0,True,"avenida. kennedy 1399, Vitacura, Santiago, Chile",Vitacura,-33.390576984682,-70.551083799604,2026-12-16,16,1020,1140,204606,1536539
ORD-CL-202612-001841,11.666.188-2,True,"avenida. vicuna mackenna 1385, Vitacura, Santiago, Chile",Vitacura,-33.460257194685,-70.628639101344,2026-12-17,17,900,1020,147725,755699
ORD-CL-202612-001842,13705835 - 4,False,"calle merced 99, Independencia, Santiago, Chile",Independencia,-33.436856985775,-70.639216119699,2026-12-16,16,540,1260,23120,115716
ORD-CL-202612-001843,15893864 - 7,False,"gran avenida jose miguel carrera 572, Recoleta, Santiago, Chile",Recoleta,-33.583564466836,-70.69735897124,2026-12-19,19,540,1260,267581,1850079
ORD-CL-202612-001844,12508817 - 7,True,"avenida. grecia 5637, Recoleta, Santiago, Chile",Recoleta,-33.469250218791,-70.575738491425,2026-12-18,18,1140,1260,8118,49336
ORD-CL-202612-001845,8264391 - 3,False,"avenida. departamental 9211, Maipú, Santiago, Chile",Maipú,-33.5131,-70.622,2026-12-16,16,540,1260,111366,470969
ORD-CL-202612-001846,19.569.692-1,False,"calle monjitas 1204, Vitacura, Santiago, Chile",Vitacura,-33.3818347,-70.5658306,2026-12-19,19,540,1260,36824,202751
ORD-CL-202612-001847,7.197.560-5,True,"calle amunategui 4767, Ñuñoa, Santiago, Chile",Ñuñoa,-33.468487516836,-70.700098336352,2026-12-18,18,660,780,83307,325504
ORD-CL-202612-001848,15.807.505  -  5,True,"calle catedral 4145, Lo Prado, Santiago, Chile",Lo Prado,-33.441604445378,-70.699614948031,2026-12-17,17,900,1020,143732,1129496
ORD-CL-202612-001849,8393348 - 0,True,"avenida. macul 7869, Las Condes, Santiago, Chile",Las Condes,-33.508478191319,-70.561779283285,2026-12-18,18,900,1020,231915,1587801
ORD-CL-202612-001850,19452967-3,False,"avenida. tobalaba 7151, San Miguel, Santiago, Chile",San Miguel,-33.449061868256,-70.561861492603,2026-12-16,16,540,1260,124796,585147
ORD-CL-202612-001851,5.953.200 - 5,False,"calle san antonio 5688, Vitacura, Santiago, Chile",Vitacura,-33.374848354482,-70.509384848123,2026-12-16,16,540,1260,67569,386840
ORD-CL-202612-001852,12627284 - 5,False,"avenida. recoleta 8980, Recoleta, Santiago, Chile",Recoleta,-33.395952032038,-70.642746715864,2026-12-16,16,540,1260,126556,991815
ORD-CL-202612-001853,21977980-4,False,"avenida. la florida 4400, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-16,16,540,1260,253532,1909698
ORD-CL-202612-001854,6985075 - 1,False,"calle san diego 6535, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-16,16,540,1260,196940,1392514
ORD-CL-202612-001855,15916683 - 3,True,"calle santo domingo 1407, La Florida, Santiago, Chile",La Florida,-33.570544265011,-70.57625975021,2026-12-17,17,780,900,34558,153370
ORD-CL-202612-001856,13.044.024  -  6,False,"calle estado 8180, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-19,19,540,1260,141479,899684
ORD-CL-202612-001857,9.422.030-9,False,"avenida. pedro de valdivia 4492, Santiago, Santiago, Chile",Santiago,-33.464055909314,-70.606400517216,2026-12-16,16,540,1260,45399,336164
ORD-CL-202612-001858,10835086 - 8,True,"calle monjitas 4534, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-19,19,900,1020,138580,1064469
ORD-CL-202612-001859,14.077.834-4,True,"calle san diego 9330, Lo Prado, Santiago, Chile",Lo Prado,-33.444107404651,-70.651651197417,2026-12-18,18,1140,1260,44921,209443
ORD-CL-202612-001860,11154943 - 7,False,"avenida. pedro de valdivia 3187, Providencia, Santiago, Chile",Providencia,-33.451425237598,-70.605180187435,2026-12-17,17,540,1260,146293,776272
ORD-CL-202612-001861,7.396.585 - 3,False,"avenida. departamental 2586, Macul, Santiago, Chile",Macul,-33.508368922647,-70.608400861186,2026-12-17,17,540,1260,114200,670090
ORD-CL-202612-001862,13858234-4,False,"calle merced 8925, Lo Prado, Santiago, Chile",Lo Prado,-33.445778,-70.7394712,2026-12-17,17,540,1260,131149,717314
ORD-CL-202612-001863,10.213.922 - 7,False,"calle bandera 3131, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-18,18,540,1260,123781,653371
ORD-CL-202612-001864,16263178 - 2,False,"calle amunategui 7235, Quinta Normal, Santiago, Chile",Quinta Normal,-33.416256393965,-70.667550494274,2026-12-17,17,540,1260,121549,638850
ORD-CL-202612-001865,14.546.736-0,True,"calle san antonio 7748, Peñalolén, Santiago, Chile",Peñalolén,-33.491494,-70.563254,2026-12-18,18,1140,1260,292624,1608835
ORD-CL-202612-001866,17.327.422 - 1,True,"avenida. independencia 2203, Peñalolén, Santiago, Chile",Peñalolén,-33.505989470804,-70.774075936951,2026-12-18,18,540,660,83227,711065
ORD-CL-202612-001867,21.060.915-1,True,"avenida. macul 4705, San Miguel, Santiago, Chile",San Miguel,-33.496512232094,-70.598404466301,2026-12-18,18,1140,1260,106392,658601
ORD-CL-202612-001868,17.106.870-6,True,"avenida. recoleta 5324, Providencia, Santiago, Chile",Providencia,-33.395531617195,-70.642729031277,2026-12-17,17,1140,1260,272350,1310334
ORD-CL-202612-001869,9.556.000-8,False,"avenida. grecia 8481, Estación Central, Santiago, Chile",Estación Central,-33.476067263715,-70.543178777834,2026-12-18,18,540,1260,71997,269243
ORD-CL-202612-001870,18.049.613-1,False,"avenida. santa rosa 2215, Estación Central, Santiago, Chile",Estación Central,-33.481670350894,-70.73888649316,2026-12-17,17,540,1260,117781,874601
ORD-CL-202612-001871,7182956 - 1,True,"avenida. pajaritos 3514, San Miguel, Santiago, Chile",San Miguel,-33.495000339776,-70.757601758444,2026-12-18,18,780,900,100925,508904
ORD-CL-202612-001872,22.933.193-9,True,"avenida. vicuna mackenna 1106, Macul, Santiago, Chile",Macul,-33.455828490414,-70.629389030221,2026-12-17,17,1140,1260,226432,1225595
ORD-CL-202612-001873,22.676.833-3,True,"avenida. irarrazaval 515, Lo Prado, Santiago, Chile",Lo Prado,-33.452402449888,-70.625394028418,2026-12-19,19,540,660,3926,3620
ORD-CL-202612-001874,18090741-8,False,"calle estado 4482, La Florida, Santiago, Chile",La Florida,-33.555156809071,-70.572873922332,2026-12-19,19,540,1260,72591,329252
ORD-CL-202612-001875,15.118.916-1,True,"avenida. vicuna mackenna 3841, Las Condes, Santiago, Chile",Las Condes,-33.487795809984,-70.618575806889,2026-12-16,16,660,780,75065,420938
ORD-CL-202612-001876,5.291.752 - 0,True,"calle san diego 3190, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-17,17,780,900,107746,566176
ORD-CL-202612-001877,10053123-7,False,"calle morande 928, San Miguel, Santiago, Chile",San Miguel,-33.433242678426,-70.654655337046,2026-12-16,16,540,1260,327285,2443217
ORD-CL-202612-001878,6.052.790 - 4,False,"avenida. tobalaba 5021, Quinta Normal, Santiago, Chile",Quinta Normal,-33.436491467828,-70.577664880902,2026-12-18,18,540,1260,121235,722725
ORD-CL-202612-001879,12.764.048-9,True,"avenida. independencia 3560, Macul, Santiago, Chile",Macul,-33.395841157629,-70.671870572194,2026-12-18,18,660,780,177466,1097429
ORD-CL-202612-001880,6.957.401 - 2,True,"avenida. independencia 912, San Miguel, Santiago, Chile",San Miguel,-33.420378618562,-70.655990060102,2026-12-17,17,780,900,52063,342957
ORD-CL-202612-001881,21890821 - 6,False,"avenida. santa rosa 6201, Independencia, Santiago, Chile",Independencia,-33.545555238651,-70.633459790418,2026-12-17,17,540,1260,38224,238566
ORD-CL-202612-001882,19.523.392-4,False,"avenida. recoleta 978, Independencia, Santiago, Chile",Independencia,-33.428387232415,-70.646827922738,2026-12-17,17,540,1260,79531,665233
ORD-CL-202612-001883,15251296-7,True,"avenida. providencia 4309, Santiago, Santiago, Chile",Santiago,-33.483049751453,-70.743798200532,2026-12-18,18,1020,1140,177773,1536918
ORD-CL-202612-001884,15229396 - 3,False,"calle merced 2024, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-17,17,540,1260,52024,336440
ORD-CL-202612-001885,5.405.159-6,False,"avenida. irarrazaval 1289, Recoleta, Santiago, Chile",Recoleta,-33.453200461461,-70.617893683767,2026-12-19,19,540,1260,166693,1069704
ORD-CL-202612-001886,5775258-5,False,"avenida. macul 922, Ñuñoa, Santiago, Chile",Ñuñoa,-33.462765604001,-70.598119998911,2026-12-17,17,540,1260,108915,984520
ORD-CL-202612-001887,17997402-5,False,"avenida. santa rosa 9308, Santiago, Santiago, Chile",Santiago,-33.545576687579,-70.633386690601,2026-12-17,17,540,1260,50974,309836
ORD-CL-202612-001888,22017346-4,True,"calle san antonio 4090, Lo Prado, Santiago, Chile",Lo Prado,-33.427017413377,-70.725276927827,2026-12-18,18,900,1020,109090,728527
ORD-CL-202612-001889,22428951-5,False,"avenida. matta 2839, Recoleta, Santiago, Chile",Recoleta,-33.414148307473,-70.629306780671,2026-12-17,17,540,1260,226236,1874945
ORD-CL-202612-001890,14.579.374  -  1,False,"calle arturo prat 4741, Vitacura, Santiago, Chile",Vitacura,-33.403911640055,-70.71680328105,2026-12-18,18,540,1260,76949,329820
ORD-CL-202612-001891,21.208.203 - 8,True,"avenida. la florida 476, Lo Prado, Santiago, Chile",Lo Prado,-33.519541520429,-70.580606754106,2026-12-18,18,1020,1140,224845,1488793
ORD-CL-202612-001892,16.887.774-4,False,"calle estado 4661, Puente Alto, Santiago, Chile",Puente Alto,-33.6066736,-70.5773623,2026-12-17,17,540,1260,136680,694892
ORD-CL-202612-001893,9.347.581-0,False,"calle morande 6751, Estación Central, Santiago, Chile",Estación Central,-33.4593631,-70.6984636,2026-12-17,17,540,1260,442493,3267657
ORD-CL-202612-001894,15949317 - 5,True,"calle monjitas 1312, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-17,17,1140,1260,215652,1675230
ORD-CL-202612-001895,8.060.848-2,False,"avenida. kennedy 1770, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-17,17,540,1260,253633,864155
ORD-CL-202612-001896,12.996.594  -  8,True,"avenida. mapocho 1503, Santiago, Santiago, Chile",Santiago,-33.432009798674,-70.665454746484,2026-12-18,18,660,780,200826,1243009
ORD-CL-202612-001897,19.802.533-2,False,"calle arturo prat 8711, La Florida, Santiago, Chile",La Florida,-33.531378344187,-70.591390507771,2026-12-17,17,540,1260,288862,1850064
ORD-CL-202612-001898,18.377.372-5,True,"avenida. vicuna mackenna 3942, San Miguel, Santiago, Chile",San Miguel,-33.49018312221,-70.617560390918,2026-12-18,18,1140,1260,34624,120119
ORD-CL-202612-001899,7702641-0,True,"calle monjitas 6796, San Miguel, Santiago, Chile",San Miguel,-33.4976634,-70.6639494,2026-12-18,18,900,1020,114345,729377
ORD-CL-202612-001900,21.018.109-1,True,"avenida. recoleta 3262, Ñuñoa, Santiago, Chile",Ñuñoa,-33.428323669772,-70.646810213447,2026-12-18,18,780,900,43871,94494
ORD-CL-202612-001901,6.471.194 - 0,True,"avenida. kennedy 1399, Vitacura, Santiago, Chile",Vitacura,-33.390576984682,-70.551083799604,2026-12-19,19,900,1020,647775,4824521
ORD-CL-202612-001902,13.360.016 - 7,False,"calle san diego 3879, Quinta Normal, Santiago, Chile",Quinta Normal,-33.4277648,-70.708275,2026-12-18,18,540,1260,118411,683888
ORD-CL-202612-001903,19116035-0,False,"calle amunategui 6560, Vitacura, Santiago, Chile",Vitacura,-33.439185,-70.6581195,2026-12-17,17,540,1260,193860,1530092
ORD-CL-202612-001904,13.044.024  -  6,False,"calle estado 8180, Las Condes, Santiago, Chile",Las Condes,-33.4144312,-70.5570261,2026-12-17,17,540,1260,29817,222829
ORD-CL-202612-001905,16.494.486-0,True,"calle san diego 6793, Santiago, Santiago, Chile",Santiago,-33.444107404651,-70.651651197417,2026-12-18,18,540,660,120685,981300
ORD-CL-202612-001906,10246672-3,True,"calle monjitas 702, Macul, Santiago, Chile",Macul,-33.436864186353,-70.646392126482,2026-12-17,17,900,1020,28159,184430
ORD-CL-202612-001907,13.302.830 - 8,False,"avenida. tobalaba 7793, Puente Alto, Santiago, Chile",Puente Alto,-33.569703671885,-70.552816181039,2026-12-19,19,540,1260,133419,1077316
ORD-CL-202612-001908,5.212.571 - 7,True,"avenida apoquindo 6587, Maipú, Santiago, Chile",Maipú,-33.407636555636,-70.562178074824,2026-12-17,17,540,660,142024,1319072
ORD-CL-202612-001909,7.686.618-4,False,"calle catedral 8449, Santiago, Santiago, Chile",Santiago,-33.438297133888,-70.659944515034,2026-12-18,18,540,1260,134296,1056285
ORD-CL-202612-001910,20.441.515-9,False,"calle arturo prat 1187, Ñuñoa, Santiago, Chile",Ñuñoa,-33.459509969215,-70.64716564137,2026-12-18,18,540,1260,74858,478373
ORD-CL-202612-001911,10814207-6,True,"avenida. santa rosa 5046, Puente Alto, Santiago, Chile",Puente Alto,-33.632756894603,-70.629956912226,2026-12-16,16,900,1020,48485,231181
ORD-CL-202612-001912,22.748.915 - 7,False,"calle estado 1275, La Florida, Santiago, Chile",La Florida,-33.555156809071,-70.572873922332,2026-12-17,17,540,1260,108206,1002260
ORD-CL-202612-001913,18533014  -  5,False,"avenida. departamental 8960, La Reina, Santiago, Chile",La Reina,-33.5131,-70.622,2026-12-17,17,540,1260,23533,193842
